"","ans","PartID","cond","Subgroup","key","corr","trial","task"
"427","1","ABCD_1728","lang2","TYP","1",1,11,"Visual"
"428","2","ABCD_1728","lang2","TYP","1",0,12,"Visual"
"429","1","ABCD_1728","lang2","TYP","1",1,13,"Visual"
"430","2","ABCD_1728","lang2","TYP","2",1,14,"Visual"
"431","2","ABCD_1728","lang2","TYP","2",1,15,"Visual"
"432","1","ABCD_1728","lang2","TYP","1",1,16,"Visual"
"433","2","ABCD_1728","lang2","TYP","2",1,17,"Visual"
"434","2","ABCD_1728","lang2","TYP","2",1,18,"Visual"
"435","1","ABCD_1728","lang2","TYP","1",1,19,"Visual"
"436","1","ABCD_1728","lang2","TYP","1",1,20,"Visual"
"437","1","ABCD_1728","lang2","TYP","2",0,21,"Visual"
"438","1","ABCD_1728","lang2","TYP","1",1,22,"Visual"
"439","2","ABCD_1728","lang2","TYP","2",1,23,"Visual"
"440","1","ABCD_1728","lang2","TYP","1",1,24,"Visual"
"441","1","ABCD_1728","lang2","TYP","2",0,25,"Visual"
"442","1","ABCD_1728","lang2","TYP","1",1,26,"Visual"
"443","2","ABCD_1728","lang2","TYP","2",1,27,"Visual"
"444","1","ABCD_1728","lang2","TYP","1",1,28,"Visual"
"445","1","ABCD_1728","lang2","TYP","1",1,29,"Visual"
"446","1","ABCD_1728","lang2","TYP","2",0,30,"Visual"
"447","2","ABCD_1728","lang2","TYP","2",1,31,"Visual"
"448","2","ABCD_1728","lang2","TYP","2",1,32,"Visual"
"449","2","ABCD_1729","lang1","TYP","1",0,1,"Visual"
"450","2","ABCD_1729","lang1","TYP","2",1,2,"Visual"
"451","2","ABCD_1729","lang1","TYP","2",1,3,"Visual"
"452","2","ABCD_1729","lang1","TYP","2",1,4,"Visual"
"453","1","ABCD_1729","lang1","TYP","1",1,5,"Visual"
"454","2","ABCD_1729","lang1","TYP","1",0,6,"Visual"
"455","2","ABCD_1729","lang1","TYP","2",1,7,"Visual"
"456","1","ABCD_1729","lang1","TYP","1",1,8,"Visual"
"457","2","ABCD_1729","lang1","TYP","1",0,9,"Visual"
"458","2","ABCD_1729","lang1","TYP","2",1,10,"Visual"
"459","1","ABCD_1729","lang1","TYP","1",1,11,"Visual"
"460","1","ABCD_1729","lang1","TYP","2",0,12,"Visual"
"461","1","ABCD_1729","lang1","TYP","1",1,13,"Visual"
"462","1","ABCD_1729","lang1","TYP","1",1,14,"Visual"
"463","2","ABCD_1729","lang1","TYP","2",1,15,"Visual"
"464","1","ABCD_1729","lang1","TYP","2",0,16,"Visual"
"465","1","ABCD_1729","lang1","TYP","1",1,17,"Visual"
"466","2","ABCD_1729","lang1","TYP","1",0,18,"Visual"
"467","2","ABCD_1729","lang1","TYP","2",1,19,"Visual"
"468","1","ABCD_1729","lang1","TYP","1",1,20,"Visual"
"469","1","ABCD_1729","lang1","TYP","2",0,21,"Visual"
"470","2","ABCD_1729","lang1","TYP","2",1,22,"Visual"
"471","1","ABCD_1729","lang1","TYP","1",1,23,"Visual"
"472","2","ABCD_1729","lang1","TYP","2",1,24,"Visual"
"473","1","ABCD_1729","lang1","TYP","2",0,25,"Visual"
"474","2","ABCD_1729","lang1","TYP","2",1,26,"Visual"
"475","2","ABCD_1729","lang1","TYP","1",0,27,"Visual"
"476","2","ABCD_1729","lang1","TYP","2",1,28,"Visual"
"477","1","ABCD_1729","lang1","TYP","1",1,29,"Visual"
"478","2","ABCD_1729","lang1","TYP","2",1,30,"Visual"
"479","2","ABCD_1729","lang1","TYP","1",0,31,"Visual"
"480","2","ABCD_1729","lang1","TYP","1",0,32,"Visual"
"481","1","ABCD_1730","lang2","TYP","1",1,1,"Visual"
"482","1","ABCD_1730","lang2","TYP","1",1,2,"Visual"
"483","2","ABCD_1730","lang2","TYP","2",1,3,"Visual"
"484","1","ABCD_1730","lang2","TYP","1",1,4,"Visual"
"485","2","ABCD_1730","lang2","TYP","1",0,5,"Visual"
"486","2","ABCD_1730","lang2","TYP","1",0,6,"Visual"
"487","2","ABCD_1730","lang2","TYP","2",1,7,"Visual"
"488","2","ABCD_1730","lang2","TYP","2",1,8,"Visual"
"489","1","ABCD_1730","lang2","TYP","2",0,9,"Visual"
"490","1","ABCD_1730","lang2","TYP","2",0,10,"Visual"
"491","1","ABCD_1730","lang2","TYP","1",1,11,"Visual"
"492","1","ABCD_1730","lang2","TYP","1",1,12,"Visual"
"493","1","ABCD_1730","lang2","TYP","1",1,13,"Visual"
"494","2","ABCD_1730","lang2","TYP","2",1,14,"Visual"
"495","2","ABCD_1730","lang2","TYP","2",1,15,"Visual"
"496","2","ABCD_1730","lang2","TYP","1",0,16,"Visual"
"497","2","ABCD_1730","lang2","TYP","2",1,17,"Visual"
"498","2","ABCD_1730","lang2","TYP","2",1,18,"Visual"
"499","2","ABCD_1730","lang2","TYP","1",0,19,"Visual"
"500","1","ABCD_1730","lang2","TYP","1",1,20,"Visual"
"501","2","ABCD_1730","lang2","TYP","2",1,21,"Visual"
"502","1","ABCD_1730","lang2","TYP","1",1,22,"Visual"
"503","1","ABCD_1730","lang2","TYP","2",0,23,"Visual"
"504","1","ABCD_1730","lang2","TYP","1",1,24,"Visual"
"505","2","ABCD_1730","lang2","TYP","2",1,25,"Visual"
"506","1","ABCD_1730","lang2","TYP","1",1,26,"Visual"
"507","2","ABCD_1730","lang2","TYP","2",1,27,"Visual"
"508","1","ABCD_1730","lang2","TYP","1",1,28,"Visual"
"509","2","ABCD_1730","lang2","TYP","1",0,29,"Visual"
"510","2","ABCD_1730","lang2","TYP","2",1,30,"Visual"
"511","2","ABCD_1730","lang2","TYP","2",1,31,"Visual"
"512","2","ABCD_1730","lang2","TYP","2",1,32,"Visual"
"513","1","ABCD_1732","lang2","TYP","1",1,1,"Visual"
"514","2","ABCD_1732","lang2","TYP","1",0,2,"Visual"
"515","1","ABCD_1732","lang2","TYP","2",0,3,"Visual"
"516","2","ABCD_1732","lang2","TYP","1",0,4,"Visual"
"517","2","ABCD_1732","lang2","TYP","1",0,5,"Visual"
"518","2","ABCD_1732","lang2","TYP","1",0,6,"Visual"
"519","1","ABCD_1732","lang2","TYP","2",0,7,"Visual"
"520","1","ABCD_1732","lang2","TYP","2",0,8,"Visual"
"521","1","ABCD_1732","lang2","TYP","2",0,9,"Visual"
"522","2","ABCD_1732","lang2","TYP","2",1,10,"Visual"
"523","2","ABCD_1732","lang2","TYP","1",0,11,"Visual"
"524","2","ABCD_1732","lang2","TYP","1",0,12,"Visual"
"525","2","ABCD_1732","lang2","TYP","1",0,13,"Visual"
"526","1","ABCD_1732","lang2","TYP","2",0,14,"Visual"
"527","1","ABCD_1732","lang2","TYP","2",0,15,"Visual"
"528","2","ABCD_1732","lang2","TYP","1",0,16,"Visual"
"529","2","ABCD_1732","lang2","TYP","2",1,17,"Visual"
"530","2","ABCD_1732","lang2","TYP","2",1,18,"Visual"
"531","2","ABCD_1732","lang2","TYP","1",0,19,"Visual"
"532","2","ABCD_1732","lang2","TYP","1",0,20,"Visual"
"533","2","ABCD_1732","lang2","TYP","2",1,21,"Visual"
"534","2","ABCD_1732","lang2","TYP","1",0,22,"Visual"
"535","1","ABCD_1732","lang2","TYP","2",0,23,"Visual"
"536","1","ABCD_1732","lang2","TYP","1",1,24,"Visual"
"537","1","ABCD_1732","lang2","TYP","2",0,25,"Visual"
"538","2","ABCD_1732","lang2","TYP","1",0,26,"Visual"
"539","2","ABCD_1732","lang2","TYP","2",1,27,"Visual"
"540","1","ABCD_1732","lang2","TYP","1",1,28,"Visual"
"541","2","ABCD_1732","lang2","TYP","1",0,29,"Visual"
"542","1","ABCD_1732","lang2","TYP","2",0,30,"Visual"
"543","1","ABCD_1732","lang2","TYP","2",0,31,"Visual"
"544","2","ABCD_1732","lang2","TYP","2",1,32,"Visual"
"545","1","ABCD_1734","lang2","TYP","1",1,1,"Visual"
"546","2","ABCD_1734","lang2","TYP","1",0,2,"Visual"
"547","1","ABCD_1734","lang2","TYP","2",0,3,"Visual"
"548","2","ABCD_1734","lang2","TYP","1",0,4,"Visual"
"549","2","ABCD_1734","lang2","TYP","1",0,5,"Visual"
"550","1","ABCD_1734","lang2","TYP","1",1,6,"Visual"
"551","2","ABCD_1734","lang2","TYP","2",1,7,"Visual"
"552","1","ABCD_1734","lang2","TYP","2",0,8,"Visual"
"553","1","ABCD_1734","lang2","TYP","2",0,9,"Visual"
"554","2","ABCD_1734","lang2","TYP","2",1,10,"Visual"
"555","2","ABCD_1734","lang2","TYP","1",0,11,"Visual"
"556","1","ABCD_1734","lang2","TYP","1",1,12,"Visual"
"557","1","ABCD_1734","lang2","TYP","1",1,13,"Visual"
"558","2","ABCD_1734","lang2","TYP","2",1,14,"Visual"
"559","1","ABCD_1734","lang2","TYP","2",0,15,"Visual"
"560","2","ABCD_1734","lang2","TYP","1",0,16,"Visual"
"561","1","ABCD_1734","lang2","TYP","2",0,17,"Visual"
"562","2","ABCD_1734","lang2","TYP","2",1,18,"Visual"
"563","1","ABCD_1734","lang2","TYP","1",1,19,"Visual"
"564","2","ABCD_1734","lang2","TYP","1",0,20,"Visual"
"565","1","ABCD_1734","lang2","TYP","2",0,21,"Visual"
"566","2","ABCD_1734","lang2","TYP","1",0,22,"Visual"
"567","1","ABCD_1734","lang2","TYP","2",0,23,"Visual"
"568","2","ABCD_1734","lang2","TYP","1",0,24,"Visual"
"569","1","ABCD_1734","lang2","TYP","2",0,25,"Visual"
"570","2","ABCD_1734","lang2","TYP","1",0,26,"Visual"
"571","1","ABCD_1734","lang2","TYP","2",0,27,"Visual"
"572","2","ABCD_1734","lang2","TYP","1",0,28,"Visual"
"573","1","ABCD_1734","lang2","TYP","1",1,29,"Visual"
"574","2","ABCD_1734","lang2","TYP","2",1,30,"Visual"
"575","2","ABCD_1734","lang2","TYP","2",1,31,"Visual"
"576","1","ABCD_1734","lang2","TYP","2",0,32,"Visual"
"577","1","ABCD_1735","lang2","DD","1",1,1,"Visual"
